Name,Model,Role,PV,Type,Size,Move,Short,Medium,Long,Overheat,Armor,Structure,Specials,ImageURL,Star League (2571 - 2780),Early Succession War (2781 - 2900),Late Succession War - LosTech (2901 - 3019),Late Succession War - Renaissance (3020 - 3049),Clan Invasion (3050 - 3061),Civil War (3062 - 3067),Jihad (3068 - 3085),Early Republic (3086 - 3100),Late Republic (3101 - 3130),Dark Ages (3131 - 3150),ilClan (3151 - 9999)
Flea FLE-19,FLE-19,Striker,15,BM,1,"12""",2,1,0,0,2,2,,https://i.ibb.co/1QgVGj3/flea-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, Free Worlds League, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons, Word of Blake","Capellan Confederation, Free Worlds League (Duchy of Andurien), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Mercenary, Periphery General, Republic of the Sphere","Capellan Confederation, Free Worlds League (Duchy of Andurien), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Mercenary, Periphery General, Republic of the Sphere","Capellan Confederation, Free Worlds League, Free Worlds League (Duchy of Andurien), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Mercenary, Periphery General, Republic of the Sphere","Capellan Confederation, Free Worlds League, Free Worlds League (Duchy of Andurien), Mercenary, Periphery General"
Flea FLE-20,FLE-20,Striker,24,BM,1,"16""",2,2,1,0,1,2,"ECM,ENE,STL",https://i.ibb.co/1QgVGj3/flea-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Capellan Confederation,"Capellan Confederation, Fronc Reaches, Magistracy of Canopus","Capellan Confederation, Fronc Reaches, Magistracy of Canopus","Capellan Confederation, Free Worlds League (Duchy of Andurien), Fronc Reaches, Magistracy of Canopus","Capellan Confederation, Free Worlds League (Duchy of Andurien), Fronc Reaches, Magistracy of Canopus"
Flea FLE-21,FLE-21,Scout,29,BM,1,"22""",2,2,0,0,2,1,"ECM,ENE,STL",https://i.ibb.co/1QgVGj3/flea-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, Free Worlds League, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Mercenary, Periphery General, Wolf's Dragoons","Capellan Confederation, Free Worlds League, Free Worlds League (Duchy of Andurien), Mercenary, Periphery General, Wolf's Dragoons"
Flea FLE-4,FLE-4,Scout,12,BM,1,"12""",2,1,0,0,1,2,"ENE,REAR0*/-/-",https://i.ibb.co/1QgVGj3/flea-rg.png,"Magistracy of Canopus, Outworlds Alliance","Free Worlds League, Magistracy of Canopus, Outworlds Alliance","Free Worlds League, Wolf's Dragoons",Free Worlds League,Free Worlds League,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Gùn GN-2O,GN-2O,Striker,17,BM,1,"10""",2,2,0,0,2,2,"ENE,OMNI",https://i.ibb.co/hHh8dvG/gun-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, Free Worlds League (Duchy of Andurien), Magistracy of Canopus","Capellan Confederation, Free Worlds League (Duchy of Andurien), Magistracy of Canopus, Marian Hegemony, Taurian Concordat"
Gùn GN-2OA,GN-2OA,Sniper,19,BM,1,"10""",2,2,2,0,2,2,"ENE,OMNI",https://i.ibb.co/hHh8dvG/gun-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, Free Worlds League (Duchy of Andurien), Magistracy of Canopus","Capellan Confederation, Free Worlds League (Duchy of Andurien), Magistracy of Canopus, Marian Hegemony, Taurian Concordat"
Gùn GN-2OB,GN-2OB,Sniper,21,BM,1,"10""",1,1,1,0,2,2,"AECM,BH,ENE,OMNI,RCN,TAG",https://i.ibb.co/hHh8dvG/gun-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, Free Worlds League (Duchy of Andurien), Magistracy of Canopus","Capellan Confederation, Free Worlds League (Duchy of Andurien), Magistracy of Canopus, Marian Hegemony, Taurian Concordat"
Hornet HNT-151,HNT-151,Striker,14,BM,1,"10""j",1,1,0,0,2,2,IF0*,https://i.ibb.co/sFLhSFb/hornet-wdsb.png,"Federated Suns, Rim Worlds Republic - Terran Corps, Star League Regular, Terran Hegemony","Federated Suns, Magistracy of Canopus, Mercenary, Outworlds Alliance, Star League in Exile, Taurian Concordat","Federated Suns, Mercenary, Periphery General, Wolf's Dragoons","Federated Suns, Mercenary, Periphery General, Wolf's Dragoons","Federated Commonwealth, Federated Suns, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Federated Commonwealth, Federated Suns, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Federated Suns, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Federated Suns, Mercenary, Periphery General",Extinct,Extinct,Extinct
Hornet HNT-152,HNT-152,Striker,17,BM,1,"10""j",2,2,0,0,2,2,,https://i.ibb.co/3vVxQSq/hornet-3039.png,Unknown,Unknown,"Federated Suns, Mercenary, Wolf's Dragoons","Federated Suns, Mercenary, Wolf's Dragoons","Federated Commonwealth, Federated Suns, Kell Hounds, Mercenary, Wolf's Dragoons","Federated Commonwealth, Federated Suns, Kell Hounds, Mercenary, Wolf's Dragoons","Federated Suns, Filtvelt Coalition, Kell Hounds, Mercenary, Wolf's Dragoons","Federated Suns, Filtvelt Coalition, Mercenary","Filtvelt Coalition, Mercenary",Extinct,Extinct
Hornet HNT-161,HNT-161,Striker,14,BM,1,"10""j",1,1,0,0,2,2,"CASE,IF0*",https://i.ibb.co/pvb1j2M/hornet-3050u.png,Unknown,Unknown,Unknown,Unknown,Wolf's Dragoons,Wolf's Dragoons,Wolf's Dragoons,Extinct,Extinct,Extinct,Extinct
Hornet HNT-171,HNT-171,Striker,15,BM,1,"10""/6""j",1,1,0,0,2,2,"AMS,CASE,IF0*,JMPW1",https://i.ibb.co/pvb1j2M/hornet-3050u.png,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Federated Suns, Mercenary","Federated Commonwealth, Federated Suns, Mercenary","Federated Suns, Filtvelt Coalition, Mercenary","Federated Suns, Filtvelt Coalition, Mercenary","Filtvelt Coalition, Mercenary",Extinct,Extinct
Hornet HNT-181,HNT-181,Striker,14,BM,1,"10""j",2,1,0,0,2,1,"CASE,IF0*",https://i.ibb.co/pvb1j2M/hornet-3050u.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Suns, Filtvelt Coalition","Federated Suns, Filtvelt Coalition","Federated Suns, Filtvelt Coalition"
Hornet HNT-182,HNT-182,Striker,17,BM,1,"10""j",2,2,0,0,2,1,"CASE,IF0*",https://i.ibb.co/pvb1j2M/hornet-3050u.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Suns, Filtvelt Coalition","Federated Suns, Filtvelt Coalition","Federated Suns, Filtvelt Coalition"
Kabuto KBO-7A,KBO-7A,Striker,21,BM,1,"14""",2,2,0,0,2,1,,https://i.ibb.co/s3pxCJW/kabuto-3060.png,Unknown,Unknown,Unknown,Unknown,Draconis Combine,Draconis Combine,"Draconis Combine, Free Rasalhague Republic","Clan Nova Cat, Draconis Combine, Rasalhague Dominion, Republic of the Sphere","Clan Nova Cat, Draconis Combine, Rasalhague Dominion, Republic of the Sphere","Clan Nova Cat, Draconis Combine, Rasalhague Dominion, Republic of the Sphere",Draconis Combine
Kabuto KBO-7B,KBO-7B,Scout,17,BM,1,"14""",1,1,1,0,2,1,ENE,https://i.ibb.co/s3pxCJW/kabuto-3060.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Draconis Combine,"Draconis Combine, Republic of the Sphere","Draconis Combine, Republic of the Sphere","Draconis Combine, Republic of the Sphere",Draconis Combine
Locust C,C,Striker,23,BM,1,"16""",2,2,0,0,2,2,ENE,https://i.ibb.co/J2R4dnD/locust-rg.png,Unknown,"Clan Cloud Cobra, Clan Fire Mandrill, Clan Jade Falcon, Clan Smoke Jaguar, Clan Steel Viper","Clan Cloud Cobra, Clan Fire Mandrill, Clan Ghost Bear, Clan Goliath Scorpion, Clan Jade Falcon, Clan Smoke Jaguar, Clan Steel Viper","Clan Cloud Cobra, Clan Fire Mandrill, Clan Ghost Bear, Clan Goliath Scorpion, Clan Jade Falcon, Clan Smoke Jaguar, Clan Steel Viper","Clan Burrock, Clan Cloud Cobra, Clan Fire Mandrill, Clan Goliath Scorpion, Draconis Combine, Federated Suns, IS Clan General, Lyran Alliance, Lyran Commonwealth","Clan Cloud Cobra, Clan Fire Mandrill, Clan Goliath Scorpion, Clan Star Adder, Draconis Combine, Federated Commonwealth, Federated Suns, IS Clan General, Lyran Alliance","Clan Burrock, Clan Cloud Cobra, Clan Fire Mandrill, Clan Goliath Scorpion, Draconis Combine, Escorpión Imperio, Federated Suns, IS Clan General, Lyran Alliance","Clan Nova Cat, Clan Wolf, Draconis Combine, Escorpión Imperio, Federated Suns, Lyran Commonwealth, Rasalhague Dominion, Raven Alliance","Clan Nova Cat, Clan Wolf, Draconis Combine, Escorpión Imperio, Federated Suns, Lyran Commonwealth, Rasalhague Dominion, Raven Alliance","Clan Nova Cat, Clan Wolf, Draconis Combine, Escorpión Imperio, Federated Suns, Lyran Commonwealth, Rasalhague Dominion, Raven Alliance, Scorpion Empire","Clan Protectorate, Inner Sphere General, Magistracy of Canopus, Rasalhague Dominion, Raven Alliance, Scorpion Empire, Taurian Concordat, Wolf Empire"
Locust LCT-1E,LCT-1E,Scout,19,BM,1,"16""",2,1,0,0,2,2,ENE,https://i.ibb.co/J2R4dnD/locust-rg.png,Unknown,Capellan Confederation,Capellan Confederation,"Capellan Confederation, St. Ives Compact","Capellan Confederation, St. Ives Compact","Capellan Confederation, St. Ives Compact",Capellan Confederation,Capellan Confederation,Periphery General,Periphery General,Periphery General
Locust LCT-1L,LCT-1L,Scout,19,BM,1,"16""",1,1,0,0,2,2,TSM,https://i.ibb.co/J2R4dnD/locust-rg.png,Unknown,Unknown,Unknown,Capellan Confederation,Capellan Confederation,Capellan Confederation,Capellan Confederation,Extinct,Extinct,Extinct,Extinct
Locust LCT-1M,LCT-1M,Missile Boat,21,BM,1,"16""",1,2,1,0,1,2,IF1,https://i.ibb.co/J2R4dnD/locust-rg.png,Federated Suns,Federated Suns,Federated Suns,Federated Suns,Federated Suns,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Locust LCT-1S,LCT-1S,Scout,18,BM,1,"16""",1,1,0,0,2,2,,https://i.ibb.co/J2R4dnD/locust-rg.png,"Lyran Commonwealth, Rim Worlds Republic - Home Guard, Rim Worlds Republic - Terran Corps, Taurian Concordat","Lyran Commonwealth, Taurian Concordat",Lyran Commonwealth,Lyran Commonwealth,"Federated Commonwealth, Lyran Alliance, Lyran Commonwealth, Mercenary","Lyran Alliance, Mercenary","Lyran Alliance, Mercenary","Lyran Commonwealth, Mercenary",Mercenary,Extinct,Extinct
Locust LCT-1V,LCT-1V,Scout,18,BM,1,"16""",1,1,0,0,2,2,,https://i.ibb.co/J2R4dnD/locust-rg.png,"Capellan Confederation, Draconis Combine, Federated Suns, Free Worlds League, Mercenary, Periphery General, Star League General","Inner Sphere General, Mercenary, Periphery General, Star League in Exile","ComStar, Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","ComStar, Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Escorpión Imperio, Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Escorpión Imperio, Inner Sphere General, Mercenary, Periphery General, Rasalhague Dominion, Raven Alliance","Escorpión Imperio, Inner Sphere General, Mercenary, Periphery General, Rasalhague Dominion, Raven Alliance","Escorpión Imperio, Inner Sphere General, Mercenary, Periphery General, Scorpion Empire","Inner Sphere General, Mercenary, Periphery General, Scorpion Empire"
Locust LCT-1V2,LCT-1V2,Scout,19,BM,1,"16""",1,1,0,0,2,2,ENE,https://i.ibb.co/8Dkn5dC/locust-1v2-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Marian Hegemony, Pirates","Marian Hegemony, Pirates","Marian Hegemony, Mercenary, Pirates","Marian Hegemony, Mercenary, Pirates","Marian Hegemony, Mercenary, Pirates","Marian Hegemony, Mercenary, Pirates"
Locust LCT-1Vb,LCT-1Vb,Striker,23,BM,1,"16""",3,2,0,0,2,1,ENE,https://i.ibb.co/J2R4dnD/locust-rg.png,"Inner Sphere General, Periphery General, Star League Regular, Star League Royal","HW Clan General, Inner Sphere General, Periphery General, Star League in Exile","Clan Diamond Shark, Clan Ice Hellion, Clan Star Adder",Extinct,Extinct,Extinct,"Capellan Confederation, Society","Capellan Confederation, Clan Diamond Shark, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Magistracy of Canopus, Mercenary","Capellan Confederation, Clan Sea Fox, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Magistracy of Canopus, Mercenary","Capellan Confederation, Clan Sea Fox, Free Worlds League, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Magistracy of Canopus, Mercenary","Capellan Confederation, Clan Sea Fox, Free Worlds League, Free Worlds League (Duchy of Andurien), Magistracy of Canopus, Mercenary"
Locust LCT-3D,LCT-3D,Missile Boat,16,BM,1,"16""",0,1,1,0,1,2,"CASE,IF1",https://i.ibb.co/J2R4dnD/locust-rg.png,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Federated Suns, Kell Hounds, Mercenary, Wolf's Dragoons","Federated Commonwealth, Federated Suns, Kell Hounds, Mercenary, Wolf's Dragoons","Federated Suns, Filtvelt Coalition, Kell Hounds, Mercenary, Wolf's Dragoons","Federated Suns, Filtvelt Coalition, Mercenary","Federated Suns, Filtvelt Coalition, Mercenary",Extinct,Extinct
Locust LCT-3M,LCT-3M,Scout,20,BM,1,"16""",2,1,0,0,2,2,"AMS,CASE",https://i.ibb.co/J2R4dnD/locust-rg.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Magistracy of Canopus, Mercenary","Inner Sphere General, Magistracy of Canopus, Mercenary","Inner Sphere General, Magistracy of Canopus, Mercenary","Inner Sphere General, Magistracy of Canopus, Mercenary","Inner Sphere General, Magistracy of Canopus, Mercenary","Capellan Confederation, Free Worlds League, Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Lyran Commonwealth, Magistracy of Canopus, Marian Hegemony, Mercenary, Pirates","Free Worlds League, Magistracy of Canopus, Marian Hegemony, Mercenary, Pirates"
Locust LCT-3S,LCT-3S,Striker,20,BM,1,"16""",2,2,0,0,1,2,CASE,https://i.ibb.co/J2R4dnD/locust-rg.png,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Free Rasalhague Republic, Lyran Alliance, Lyran Commonwealth, Mercenary","Free Rasalhague Republic, Lyran Alliance, Mercenary","Free Rasalhague Republic, Lyran Alliance, Mercenary","Lyran Commonwealth, Mercenary","Lyran Commonwealth, Mercenary",Extinct,Extinct
Locust LCT-3V,LCT-3V,Scout,19,BM,1,"16""",2,1,0,0,2,2,,https://i.ibb.co/J2R4dnD/locust-rg.png,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General"
Locust LCT-5M,LCT-5M,Striker,26,BM,1,"24""",2,2,0,0,2,1,ENE,https://i.ibb.co/pJyRVyV/locust-5m-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Federated Suns, Kell Hounds, Mercenary, Wolf's Dragoons, Word of Blake","Filtvelt Coalition, Inner Sphere General, Kell Hounds, Mercenary, Pirates, Wolf's Dragoons, Word of Blake","Federated Suns, Filtvelt Coalition, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Mercenary, Republic of the Sphere","Federated Suns, Filtvelt Coalition, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Mercenary, Republic of the Sphere","Federated Suns, Filtvelt Coalition, Free Worlds League, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Mercenary, Republic of the Sphere","Federated Suns, Filtvelt Coalition, Free Worlds League, Free Worlds League (Duchy of Andurien), Mercenary"
Locust LCT-5M2,LCT-5M2,Scout,25,BM,1,"22""",2,2,0,0,2,1,ENE,https://i.ibb.co/pJyRVyV/locust-5m-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Free Worlds League (Marik-Stewart Commonwealth), Republic of the Sphere","Free Worlds League (Marik-Stewart Commonwealth), Republic of the Sphere","Clan Wolf, Free Worlds League, Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Oriente Protectorate), Republic of the Sphere","Free Worlds League, Wolf Empire"
Locust LCT-5M3,LCT-5M3,Scout,23,BM,1,"18""",2,2,1,0,2,1,ENE,https://i.ibb.co/pJyRVyV/locust-5m-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Free Worlds League (Marik-Stewart Commonwealth), Republic of the Sphere","Free Worlds League (Marik-Stewart Commonwealth), Republic of the Sphere","Clan Wolf, Free Worlds League, Free Worlds League (Marik-Stewart Commonwealth), Republic of the Sphere","Free Worlds League, Wolf Empire"
Locust LCT-5S,LCT-5S,Striker,21,BM,1,"16""",2,2,0,0,1,2,"CASE,IF0*",https://i.ibb.co/J2R4dnD/locust-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Suns, Filtvelt Coalition, Lyran Alliance, Marian Hegemony, Mercenary","Federated Suns, Filtvelt Coalition, Lyran Commonwealth, Marian Hegemony, Mercenary","Federated Suns, Filtvelt Coalition, Lyran Commonwealth, Marian Hegemony, Mercenary","Federated Suns, Filtvelt Coalition, Lyran Commonwealth, Marian Hegemony, Mercenary","Federated Suns, Filtvelt Coalition, Lyran Commonwealth, Marian Hegemony, Mercenary, Vesper Marches"
Locust LCT-5T,LCT-5T,Scout,22,BM,1,"16""",2,2,0,0,2,1,CASE,https://i.ibb.co/pJyRVyV/locust-5m-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, Fronc Reaches, Magistracy of Canopus, Taurian Concordat","Capellan Confederation, Filtvelt Coalition, Fronc Reaches, Magistracy of Canopus, Taurian Concordat","Capellan Confederation, Filtvelt Coalition, Fronc Reaches, Magistracy of Canopus, Taurian Concordat","Calderon Protectorate, Capellan Confederation, Filtvelt Coalition, Fronc Reaches, Magistracy of Canopus, Taurian Concordat","Calderon Protectorate, Filtvelt Coalition, Fronc Reaches, Magistracy of Canopus, Taurian Concordat"
Locust LCT-5V,LCT-5V,Striker,24,BM,1,"16""",2,2,0,0,2,2,ENE,https://i.ibb.co/KKgJZ99/locust-5v-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, Fronc Reaches, Magistracy of Canopus, Pirates, Taurian Concordat","Capellan Confederation, Mercenary, Periphery General","Capellan Confederation, Mercenary, Periphery General","Capellan Confederation, Mercenary, Periphery General","Capellan Confederation, Mercenary, Periphery General"
Locust LCT-5W,LCT-5W,Scout,23,BM,1,"22""",1,1,0,0,2,1,"C3I,ENE,MHQ2,TAG",https://i.ibb.co/Qb0GcNv/locust-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Word of Blake,Extinct,ComStar,ComStar,Extinct
Locust LCT-5W2,LCT-5W2,Scout,24,BM,1,"22""",1,1,0,0,2,1,"C3S,ECM,ENE,MHQ1,TAG",https://i.ibb.co/Qb0GcNv/locust-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, Clan Ghost Bear, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Clan Wolf (in Exile), ComStar, Draconis Combine, Federated Suns, Free Worlds League, Lyran Alliance, Mercenary","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Mercenary"
Locust LCT-6M,LCT-6M,Striker,31,BM,1,"36""",2,2,0,0,2,1,ENE,https://i.ibb.co/pJyRVyV/locust-5m-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Free Worlds League, Word of Blake","Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Oriente Protectorate), Mercenary, Republic of the Sphere","Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Oriente Protectorate), Mercenary, Republic of the Sphere","Free Worlds League, Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Oriente Protectorate), Mercenary, Republic of the Sphere",Mercenary
Locust LCT-7S,LCT-7S,Scout,21,BM,1,"24""",2,1,0,0,2,1,CASE,https://i.ibb.co/J2R4dnD/locust-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Kell Hounds, Lyran Commonwealth, Republic of the Sphere, Wolf's Dragoons","Kell Hounds, Lyran Commonwealth, Republic of the Sphere, Wolf's Dragoons","Kell Hounds, Lyran Commonwealth, Tamar Pact, Vesper Marches, Wolf's Dragoons"
Locust LCT-7V,LCT-7V,Scout,25,BM,1,"20""",2,2,0,0,2,1,,https://i.ibb.co/J2R4dnD/locust-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Fronc Reaches, Inner Sphere General, Magistracy of Canopus, Mercenary, Taurian Concordat","Fronc Reaches, Inner Sphere General, Magistracy of Canopus, Mercenary, Taurian Concordat","Inner Sphere General, Mercenary, Periphery General"
Locust LCT-7V2,LCT-7V2,Sniper,25,BM,1,"20""",1,2,1,0,2,1,ENE,https://i.ibb.co/J2R4dnD/locust-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Magistracy of Canopus, Mercenary, Taurian Concordat","Inner Sphere General, Magistracy of Canopus, Mercenary, Taurian Concordat","Clan Protectorate, Fronc Reaches, Inner Sphere General, Magistracy of Canopus, Mercenary, Taurian Concordat"
Mercury MCY-102,MCY-102,Scout,24,BM,1,"20""",1,1,0,0,2,2,"C3I,ENE,MHQ2",https://i.ibb.co/SdyFM0N/mercury-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Word of Blake,Word of Blake,Extinct,ComStar,ComStar,Extinct
